edinet_code,year,avg_salary,avg_age,employees_nonconsolidated,source,period_end,doc_id
E02650,2021,4075609,45.0,169.0,tag,2021-03-31,S100LW5A
E02650,2022,4374788,46.0,157.0,tag,2022-03-31,S100OLDK
E02650,2023,4450871,47.0,143.0,tag,2023-03-31,S100R8UZ
E02650,2024,4921423,48.0,145.0,tag,2024-03-31,S100TVUC
E02650,2025,4887513,48.0,154.0,tag,2025-03-31,S100W5RR
E02650,2026,4966131,48.0,162.0,tag,2026-03-31,S100YLIH
E02652,2017,9495877,43.9,1531.0,textblock,2017-03-31,S100AFA1
E02652,2018,10767674,44.2,1396.0,textblock,2018-03-31,S100D6W6
E02652,2019,12720452,44.3,1494.0,tag,2019-03-31,S100FZBW
E02652,2020,11493365,44.4,1588.0,tag,2020-03-31,S100IVX0
E02652,2021,11790727,44.3,1670.0,tag,2021-03-31,S100LJ5R
E02652,2022,12850292,44.0,1771.0,tag,2022-03-31,S100OA3X
E02652,2023,13989546,43.6,1969.0,tag,2023-03-31,S100QYR0
E02652,2024,12727766,43.7,2036.0,tag,2024-03-31,S100TM39
E02652,2025,13543475,43.5,2224.0,tag,2025-03-31,S100VX9R
E02652,2026,13804159,43.1,2309.0,tag,2026-03-31,S100YEOO
E02655,2017,7421642,43.9,728.0,textblock,2017-03-31,S100AJ7F
E02655,2018,7236084,44.3,702.0,textblock,2018-03-31,S100DGDC
E02655,2019,7232228,44.1,696.0,tag,2019-03-31,S100G9KC
E02655,2020,7367226,44.2,672.0,tag,2020-03-31,S100JLV9
E02655,2021,7201922,44.4,646.0,tag,2021-03-31,S100LOB9
E02655,2022,7504359,44.7,621.0,tag,2022-03-31,S100OFCY
E02655,2023,7709956,44.3,630.0,tag,2023-03-31,S100R15I
E02655,2024,8772142,43.0,692.0,tag,2024-03-31,S100TUQ8
E02655,2025,9425641,41.0,797.0,tag,2025-03-31,S100W57J
E02655,2026,6999923,37.0,1423.0,tag,2026-03-31,S100YNR0
E02656,2017,5580669,36.8,491.0,textblock,2017-03-31,S100AO6H
E02656,2018,6374319,37.2,528.0,textblock,2018-03-31,S100DENS
E02656,2019,6398706,37.3,546.0,tag,2019-03-31,S100G5UY
E02656,2020,5488750,37.7,583.0,tag,2020-03-31,S100IXF7
E02656,2021,5889601,38.2,604.0,tag,2021-03-31,S100LP7H
E02656,2022,6713326,39.3,588.0,tag,2022-03-31,S100OE9A
E02656,2023,7467112,39.2,598.0,tag,2023-03-31,S100R4ZM
E02656,2024,7222046,38.7,610.0,tag,2024-03-31,S100TPSR
E02656,2025,6763445,39.3,615.0,tag,2025-03-31,S100W5UA
E02656,2026,7281111,40.0,619.0,tag,2026-03-31,S100YJ4F
E02660,2017,3767000,44.17,519.0,textblock,2017-03-31,S100AKEW
E02660,2018,3803000,46.08,513.0,textblock,2018-03-31,S100DDMS
E02660,2019,3860000,45.0,385.0,tag,2019-03-31,S100G86R
E02660,2020,4067000,46.0,391.0,tag,2020-03-31,S100J0QA
E02660,2021,3980000,46.0,356.0,tag,2021-03-31,S100LPG1
E02660,2022,3977000,47.0,314.0,tag,2022-03-31,S100OK18
E02660,2023,4089000,48.0,295.0,tag,2023-03-31,S100R8MD
E02660,2024,4195000,47.0,305.0,tag,2024-03-31,S100TT4C
E02660,2025,4427000,47.0,301.0,tag,2025-03-31,S100W5Q4
E02660,2026,4561000,47.0,300.0,tag,2026-03-31,S100YJAK
E02664,2017,6633625,43.1,332.0,textblock,2017-03-31,S100AFVU
E02664,2018,6880000,43.2,341.0,textblock,2018-03-31,S100DAEY
E02664,2019,6699000,43.2,359.0,tag,2019-03-31,S100G2XI
E02664,2020,6557000,42.6,366.0,tag,2020-03-31,S100ISJB
E02664,2021,6593000,42.5,377.0,tag,2021-03-31,S100LIEL
E02664,2022,7110000,42.5,377.0,tag,2022-03-31,S100OBYW
E02664,2023,8216000,43.0,376.0,tag,2023-03-31,S100R04N
E02664,2024,8100000,43.11,359.0,tag,2024-03-31,S100TRBU
E02664,2025,7300000,42.46,297.0,tag,2025-03-31,S100W1IZ
E02664,2026,7252000,43.3,288.0,tag,2026-03-31,S100YME7
E02665,2017,6060480,43.0,91.0,textblock,2017-01-31,S100A3KW
E02665,2018,6354800,43.1,103.0,textblock,2018-01-31,S100CT53
E02665,2019,6115093,43.1,121.0,textblock,2019-01-31,S100FN49
E02665,2020,6275782,43.4,116.0,tag,2020-01-31,S100IHBG
E02665,2021,5551706,43.7,102.0,tag,2021-01-31,S100L79W
E02665,2022,5197982,43.8,94.0,tag,2022-01-31,S100NXCA
E02665,2023,6046682,44.1,101.0,tag,2023-01-31,S100QN6X
E02665,2024,6542212,43.9,104.0,tag,2024-01-31,S100TB95
E02665,2025,6777202,43.6,152.0,tag,2025-01-31,S100VNGV
E02665,2026,6803772,44.0,162.0,tag,2026-01-31,S100Y0S6
E02671,2017,6383100,43.7,465.0,textblock,2017-03-31,S100AHCV
E02671,2018,6291058,43.3,441.0,textblock,2018-03-31,S100DA4A
E02671,2019,6507426,43.7,422.0,tag,2019-03-31,S100G1N4
E02671,2020,6579328,43.0,437.0,tag,2020-03-31,S100J247
E02671,2021,6544043,42.6,409.0,tag,2021-03-31,S100LKQ1
E02671,2022,6652986,42.6,420.0,tag,2022-03-31,S100OE11
E02671,2023,7052539,43.1,410.0,tag,2023-03-31,S100QZWE
E02671,2024,7102609,42.1,430.0,tag,2024-03-31,S100TNW8
E02671,2025,6986097,41.4,496.0,tag,2025-03-31,S100VYO4
E02671,2026,7300456,41.3,518.0,tag,2026-03-31,S100YCKF
E02672,2017,7255212,39.8,483.0,textblock,2017-09-30,S100C0FU
E02672,2018,7349601,40.3,487.0,textblock,2018-09-30,S100ETNQ
E02672,2019,7433914,40.9,485.0,tag,2019-09-30,S100HMAN
E02672,2020,7562175,41.3,492.0,tag,2020-09-30,S100KFOS
E02672,2021,7345449,41.7,493.0,tag,2021-09-30,S100N4EL
E02672,2022,7957580,42.0,499.0,tag,2022-09-30,S100PUF5
E02672,2023,8182811,42.0,517.0,tag,2023-09-30,S100SIKG
E02672,2024,8746356,42.5,522.0,tag,2024-09-30,S100UZIX
E02672,2025,9134137,42.5,524.0,tag,2025-09-30,S100X93C
E02673,2017,5001889,42.08,301.0,textblock,2017-03-31,S100AAHS
E02673,2018,5110458,41.67,305.0,textblock,2018-03-31,S100CZSA
E02673,2019,5168300,41.0,322.0,tag,2019-03-31,S100FCPR
E02673,2020,4726500,41.0,320.0,tag,2020-03-31,S100I5KA
E02673,2021,4630000,41.0,325.0,tag,2021-03-31,S100KSGF
E02673,2022,4740000,41.0,335.0,tag,2022-03-31,S100NG2U
E02673,2023,4600000,41.0,333.0,tag,2023-03-31,S100R7L8
E02673,2024,4520000,40.0,329.0,tag,2024-03-31,S100T7RU
E02673,2025,4985402,41.0,319.0,tag,2025-03-31,S100VW6T
E02673,2026,5057253,41.0,308.0,tag,2026-03-31,S100YI5G
E02674,2017,7455000,48.75,121.0,textblock,2017-03-31,S100AMN6
E02674,2018,6981000,48.58,122.0,textblock,2018-03-31,S100DCZU
E02674,2019,7144000,47.25,120.0,textblock,2019-03-31,S100G8Q0
E02674,2020,6036000,47.17,124.0,textblock,2020-03-31,S100IX6F
E02674,2021,7224000,47.0,122.0,textblock,2021-03-31,S100LP0E
E02674,2022,6201000,47.42,128.0,textblock,2022-03-31,S100OIE3
E02674,2023,6101000,46.5,132.0,textblock,2023-03-31,S100R6HW
E02674,2024,6779000,47.25,134.0,textblock,2024-03-31,S100TTW4
E02674,2025,6369000,47.5,129.0,textblock,2025-03-31,S100W9DW
E02674,2026,6630000,47.25,130.0,textblock,2026-03-31,S100YLD5
E02675,2017,6376262,40.92,494.0,textblock,2017-03-31,S100ANQE
E02675,2018,6460849,41.2,504.0,textblock,2018-03-31,S100DDO0
E02675,2019,6451673,41.9,504.0,tag,2019-03-31,S100G54J
E02675,2020,6422324,42.0,500.0,tag,2020-03-31,S100IW0P
E02675,2021,6308992,42.3,518.0,tag,2021-03-31,S100LL8D
E02675,2022,6596825,42.2,537.0,tag,2022-03-31,S100OJ57
E02675,2023,6370931,42.5,526.0,tag,2023-03-31,S100R5K6
E02675,2024,6350313,41.9,529.0,tag,2024-03-31,S100TSH4
E02675,2025,6651226,41.7,503.0,tag,2025-03-31,S100W05O
E02675,2026,6881086,41.6,505.0,tag,2026-03-31,S100YE7I
E02676,2017,7666000,39.9,603.0,textblock,2017-03-31,S100AOVN
E02676,2018,7567000,41.4,588.0,textblock,2018-03-31,S100DH2X
E02676,2019,7646000,41.8,573.0,tag,2019-03-31,S100GAUE
E02676,2020,7504000,42.1,567.0,tag,2020-03-31,S100J0WE
E02676,2021,7815000,42.8,556.0,tag,2021-03-31,S100LSEU
E02676,2022,7804000,42.9,555.0,tag,2022-03-31,S100OJZ2
E02676,2023,8990000,43.3,546.0,tag,2023-03-31,S100R51X
E02676,2024,8901000,43.3,549.0,tag,2024-03-31,S100TTA5
E02676,2025,8523000,42.6,560.0,tag,2025-03-31,S100W7GR
E02676,2026,8196000,42.6,583.0,tag,2026-03-31,S100YNQJ
E02678,2017,7120000,41.6,793.0,textblock,2017-03-31,S100AJKB
E02678,2018,7275000,41.8,804.0,textblock,2018-03-31,S100DGLU
E02678,2019,7812000,42.0,822.0,tag,2019-03-31,S100G4OF
E02678,2020,7494000,42.1,856.0,tag,2020-03-31,S100IZ9C
E02678,2021,6631000,42.3,882.0,tag,2021-03-31,S100LTD5
E02678,2022,7138000,43.0,849.0,tag,2022-03-31,S100OLFC
E02678,2023,7868000,43.6,825.0,tag,2023-03-31,S100R8ZR
E02678,2024,8399000,43.2,855.0,tag,2024-03-31,S100TVEV
E02678,2025,7977000,43.4,887.0,tag,2025-03-31,S100W8E7
E02678,2026,7477000,43.4,920.0,tag,2026-03-31,S100YG86
E02679,2017,4964680,42.5,280.0,textblock,2016-12-31,S1009YMR
E02679,2018,4701132,41.7,246.0,textblock,2017-12-31,S100CMOY
