rank_adj,rank_raw,rank_delta,sec_code,name,tse33,listed,avg_age,avg_tenure,avg_salary,salary35,factor,employees_nonconsolidated,employees_consolidated,emp_ratio,badge,salary35_fit,industry,source,period_end,doc_id
1748,1722,-26,1380,株式会社秋川牧園,水産・農林業,上場,43.3,13.5,5002000.0,4447587,0.8892,273.0,348.0,0.7845,,4321132,産業計,tag,2026-03-31,S100YK4U
1749,1746,-3,7939,株式会社研創,その他製品,上場,41.5,15.3,4897000.0,4436331,0.9059,257.0,,,,4259965,製造業,tag,2026-03-31,S100YEUJ
1750,1723,-27,2055,日和産業株式会社,食料品,上場,43.6,16.2,5000000.0,4431695,0.8863,134.0,179.0,0.7486,,4322480,製造業,tag,2026-03-31,S100YIEA
1751,1761,10,2058,株式会社ヒガシマル,食料品,上場,40.19,14.35,4817000.0,4426651,0.919,205.0,358.0,0.5726,,4263264,製造業,tag,2026-03-31,S100YI3U
1752,1490,-262,3293,アズマハウス株式会社,不動産業,上場,52.1,9.0,5649000.0,4425102,0.7833,147.0,224.0,0.6562,,5145259,不動産業,tag,2026-03-31,S100YL9X
1753,1769,16,7791,ドリームベッド株式会社,その他製品,上場,40.1,12.0,4766372.0,4384460,0.9199,376.0,,,,4224846,製造業,tag,2026-03-31,S100YHQB
1754,1634,-120,9818,大丸エナウィン株式会社,卸売業,上場,47.0,12.6,5296000.0,4383556,0.8277,478.0,676.0,0.7071,,4696110,卸売業・小売業,tag,2026-03-31,S100YII7
1755,1714,-41,2291,福留ハム株式会社,食料品,上場,45.0,19.0,5016000.0,4383260,0.8739,325.0,325.0,1.0,,4373681,製造業,tag,2026-03-31,S100YHU1
1756,1840,84,142A,株式会社ジンジブ,サービス業,上場,30.0,3.0,4087000.0,4382959,1.0724,176.0,,,,4872994,サービス業,tag,2026-03-31,S100YHUZ
1757,1717,-40,7464,セフテック株式会社,卸売業,上場,43.3,13.9,5011148.0,4380703,0.8742,356.0,372.0,0.957,,4329035,卸売業・小売業,tag,2026-03-31,S100YJG0
1758,1773,15,,富山地方鉄道株式会社,陸運業,非上場,46.0,17.7,4751350.0,4378023,0.9214,457.0,781.0,0.5851,,4179686,運輸業,textblock,2026-03-31,S100YM5D
1759,1709,-50,3178,チムニー株式会社,小売業,上場,43.7,9.9,5025000.0,4366305,0.8689,613.0,659.0,0.9302,,4345580,卸売業・小売業,tag,2026-03-31,S100YE67
1760,1774,14,,豊橋鉄道株式会社,陸運業,非上場,42.1,20.7,4709635.0,4355994,0.9249,178.0,661.0,0.2693,,4078381,運輸業,textblock,2026-03-31,S100YLIO
1761,1737,-24,6380,オリエンタルチエン工業株式会社,機械,上場,43.8,12.6,4921000.0,4352792,0.8845,190.0,205.0,0.9268,,4257310,製造業,tag,2026-03-31,S100YHXB
1762,1716,-46,5386,株式会社鶴弥,ガラス・土石製品,上場,45.8,19.0,5014408.0,4346884,0.8669,321.0,,,,4403229,製造業,tag,2026-03-31,S100YD8C
1763,1822,59,477A,株式会社スタートライン,サービス業,上場,34.6,3.7,4325863.0,4344229,1.0042,420.0,,,,4372786,サービス業,tag,2026-03-31,S100YM56
1764,1721,-43,1384,株式会社　ホクリヨウ,食料品,上場,45.7,11.5,5006000.0,4343931,0.8677,259.0,,,,4391895,製造業,tag,2026-03-31,S100YK1Y
1765,1658,-107,6969,松尾電機株式会社,電気機器,上場,50.1,27.5,5215000.0,4331963,0.8307,227.0,,,,4666909,製造業,tag,2026-03-31,S100YD97
1766,1779,13,7421,カッパ・クリエイト株式会社,小売業,上場,39.8,14.5,4691656.0,4330529,0.923,648.0,801.0,0.809,,4180760,卸売業・小売業,tag,2026-03-31,S100YDD5
1767,1727,-40,4814,ネクストウェア株式会社,情報・通信業,上場,41.3,14.0,4981000.0,4319851,0.8673,183.0,224.0,0.817,,4341740,情報通信業,tag,2026-03-31,S100YN09
1768,1764,-4,4651,株式会社サニックスホールディングス,サービス業,上場,44.5,9.7,4801000.0,4316735,0.8991,119.0,2033.0,0.0585,本社のみ,4170050,サービス業,tag,2026-03-31,S100YKAR
1769,1762,-7,6832,アオイ電子株式会社,電気機器,上場,42.4,17.2,4809061.0,4315298,0.8973,1489.0,1944.0,0.7659,,4158524,製造業,tag,2026-03-31,S100YLRR
1770,1783,13,9063,岡山県貨物運送株式会社,陸運業,上場,47.4,19.0,4682036.0,4312146,0.921,1850.0,2173.0,0.8514,,4161825,運輸業,tag,2026-03-31,S100YJ0L
1771,1800,29,7133,ＨＹＵＧＡ　ＰＲＩＭＡＲＹ　ＣＡＲＥ株式会社,小売業,上場,38.0,2.9,4536000.0,4310400,0.9503,882.0,882.0,1.0,,4200893,卸売業・小売業,tag,2026-03-31,S100YI10
1772,1679,-93,8190,株式会社ヤマナカ,小売業,上場,46.2,21.7,5144000.0,4307261,0.8373,712.0,780.0,0.9128,,4533010,卸売業・小売業,tag,2026-03-20,S100Y9HQ
1773,1786,13,6074,株式会社ジェイエスエス,サービス業,上場,40.9,15.1,4650976.0,4304877,0.9256,448.0,467.0,0.9593,,4073241,サービス業,tag,2026-03-31,S100YGXC
1774,1702,-72,3953,大村紙業株式会社,パルプ・紙,上場,47.5,14.9,5043936.0,4299078,0.8523,235.0,,,,4485872,製造業,tag,2026-03-31,S100YK44
1775,1712,-63,5284,ヤマウホールディングス株式会社,ガラス・土石製品,上場,47.1,16.0,5020651.0,4296462,0.8558,447.0,811.0,0.5512,,4454882,製造業,textblock,2026-03-31,S100YG9T
1776,1855,79,352A,株式会社ＬＯＩＶＥ,サービス業,上場,27.2,2.4,3775000.0,4278437,1.1334,1013.0,,,,5511906,サービス業,tag,2026-03-31,S100YGOP
1777,1768,-9,,プラス・テク株式会社,化学,非上場,42.6,12.2,4777000.0,4277691,0.8955,154.0,,,,4128150,製造業,textblock,2026-03-31,S100YG5O
1778,1771,-7,,株式会社千葉カントリー倶楽部,サービス業,非上場,44.6,14.7,4758397.0,4276111,0.8986,152.0,,,,4136016,サービス業,textblock,2026-03-31,S100YDJY
1779,1788,9,,サンデン交通株式会社,陸運業,非上場,47.8,15.6,4636000.0,4271882,0.9215,429.0,848.0,0.5059,,4128724,運輸業,textblock,2026-03-31,S100YLZ7
1780,1700,-80,6147,株式会社ヤマザキ,機械,上場,48.4,18.3,5055000.0,4269981,0.8447,137.0,235.0,0.583,,4510293,製造業,tag,2026-03-31,S100YGTK
1781,1784,3,,岐セン株式会社,繊維製品,非上場,40.8,17.2,4676000.0,4268476,0.9128,144.0,170.0,0.8471,,4100570,製造業,textblock,2026-03-31,S100YGOS
1782,1778,-4,5194,相模ゴム工業株式会社,ゴム製品,上場,41.2,16.0,4693427.0,4265767,0.9089,173.0,737.0,0.2347,,4095546,製造業,tag,2026-03-31,S100YL8G
1783,1787,4,7857,セキ株式会社,その他製品,上場,41.0,15.7,4648000.0,4233678,0.9109,308.0,484.0,0.6364,,4065487,製造業,tag,2026-03-31,S100YA1Y
1784,1708,-76,8225,株式会社タカチホ,卸売業,上場,45.8,14.9,5026612.0,4233586,0.8422,195.0,218.0,0.8945,,4413945,卸売業・小売業,tag,2026-03-31,S100YJCQ
1785,1729,-56,9930,北沢産業株式会社,卸売業,上場,45.0,15.0,4966157.0,4232176,0.8522,345.0,382.0,0.9031,,4330221,卸売業・小売業,tag,2026-03-31,S100YKDH
1786,1817,31,3372,株式会社関門海,小売業,上場,37.5,7.4,4411000.0,4226259,0.9581,171.0,174.0,0.9828,,4134894,卸売業・小売業,tag,2026-03-31,S100YGBF
1787,1752,-35,3571,株式会社ソトー,繊維製品,上場,45.5,20.9,4858000.0,4223944,0.8695,317.0,575.0,0.5513,,4254397,製造業,tag,2026-03-31,S100YGQR
1788,1790,2,9713,株式会社ロイヤルホテル,サービス業,上場,41.7,15.8,4609000.0,4218561,0.9153,1141.0,2032.0,0.5615,,4002365,サービス業,tag,2026-03-31,S100YHWF
1789,1803,14,2146,ＵＴグループ株式会社,サービス業,上場,40.3,7.2,4514000.0,4213649,0.9335,247.0,34772.0,0.0071,本社のみ,3987919,サービス業,tag,2026-03-31,S100YKK1
1790,1780,-10,1375,ユキグニファクトリー株式会社,水産・農林業,上場,42.3,12.9,4691647.0,4213030,0.898,1065.0,1106.0,0.9629,,4058675,産業計,tag,2026-03-31,S100YK0W
1791,1767,-24,9955,株式会社ヨンキュウ,卸売業,上場,42.9,12.7,4778997.0,4203276,0.8795,109.0,134.0,0.8134,,4127806,卸売業・小売業,tag,2026-03-31,S100YDUS
1792,1766,-26,7887,南海プライウッド株式会社,その他製品,上場,44.8,16.8,4789489.0,4193760,0.8756,430.0,2348.0,0.1831,,4169395,製造業,tag,2026-03-31,S100YIWV
1793,1742,-51,7916,光村印刷株式会社,その他製品,上場,47.2,25.2,4902324.0,4190984,0.8549,285.0,614.0,0.4642,,4352615,製造業,tag,2026-03-31,S100YL1G
1794,1802,8,,ディー・ティー・ホールディングス株式会社,陸運業,非上場,45.0,16.3,4526000.0,4174412,0.9223,4107.0,5730.0,0.7168,,3946428,運輸業,textblock,2026-03-31,S100YKXF
1795,1812,17,4720,株式会社城南進学研究社,サービス業,上場,39.6,10.3,4426641.0,4173540,0.9428,289.0,394.0,0.7335,,3959436,サービス業,tag,2026-03-31,S100YKMH
1796,1806,10,4926,株式会社シーボン,化学,上場,38.9,12.6,4474448.0,4170960,0.9322,713.0,717.0,0.9944,,4059856,製造業,tag,2026-03-31,S100YIUO
1797,1738,-59,7946,株式会社光陽社,その他製品,上場,48.23,17.58,4920235.0,4163176,0.8461,152.0,172.0,0.8837,,4388198,製造業,tag,2026-03-31,S100YLWX
1798,1791,-7,7524,マルシェ株式会社,小売業,上場,41.0,11.0,4594304.0,4161158,0.9057,127.0,,,,4018520,卸売業・小売業,tag,2026-03-31,S100YML0
1799,1828,29,6186,株式会社一蔵,サービス業,上場,37.0,7.0,4247000.0,4159082,0.9793,589.0,630.0,0.9349,,4031137,サービス業,tag,2026-03-31,S100YFD3
1800,1804,4,9051,センコン物流株式会社,陸運業,上場,45.0,13.8,4495000.0,4145820,0.9223,275.0,473.0,0.5814,,3919398,運輸業,tag,2026-03-31,S100YKGW
1801,1775,-26,2877,日東ベスト株式会社,食料品,上場,44.3,13.7,4707248.0,4142628,0.8801,1357.0,1840.0,0.7375,,4083161,製造業,tag,2026-03-31,S100YGFI
1802,1813,11,7698,株式会社アイスコ,卸売業,上場,39.1,5.8,4421000.0,4126704,0.9334,868.0,,,,3994323,卸売業・小売業,tag,2026-03-31,S100YHLL
1803,1807,4,,越後交通株式会社,陸運業,非上場,47.5,15.8,4473000.0,4120139,0.9211,262.0,689.0,0.3803,,3978104,運輸業,textblock,2026-03-31,S100YNCK
1804,1736,-68,9895,株式会社コンセック,卸売業,上場,46.3,18.6,4922653.0,4115935,0.8361,198.0,324.0,0.6111,,4341659,卸売業・小売業,tag,2026-03-31,S100YI0I
1805,1816,11,7937,株式会社ツツミ,その他製品,上場,39.0,9.8,4413000.0,4109102,0.9311,889.0,,,,3995527,製造業,tag,2026-03-31,S100Y7SI
1806,1860,54,3845,株式会社アイフリークモバイル,情報・通信業,上場,31.9,5.0,3670000.0,4104826,1.1185,354.0,,,,4024195,情報通信業,tag,2026-03-31,S100YJ02
1807,1811,4,,大分交通株式会社,陸運業,非上場,45.4,13.8,4450209.0,4102921,0.922,231.0,452.0,0.5111,,3893797,運輸業,textblock,2026-03-31,S100YDSV
1808,1776,-32,3577,東海染工株式会社,繊維製品,上場,45.4,21.3,4707000.0,4096753,0.8704,178.0,811.0,0.2195,,4118481,製造業,tag,2026-03-31,S100YJEV
1809,1839,30,4679,株式会社　田　谷,サービス業,上場,35.1,12.6,4100684.0,4096354,0.9989,490.0,,,,4089724,サービス業,tag,2026-03-31,S100YFEW
1810,1730,-80,8123,川辺株式会社,卸売業,上場,48.0,16.0,4966131.0,4084051,0.8224,162.0,213.0,0.7606,,4426027,卸売業・小売業,tag,2026-03-31,S100YLIH
1811,1805,-6,5342,ジャニス工業株式会社,ガラス・土石製品,上場,41.7,17.3,4494000.0,4062444,0.904,139.0,153.0,0.9085,,3902501,製造業,tag,2026-03-31,S100YJHR
1812,1794,-18,2435,株式会社シダー,サービス業,上場,46.5,9.0,4567000.0,4062296,0.8895,1158.0,1335.0,0.8674,,4034648,サービス業,tag,2026-03-31,S100YJJS
1813,1789,-24,7412,株式会社アトム,小売業,上場,43.0,12.0,4625000.0,4061629,0.8782,550.0,,,,3994607,卸売業・小売業,tag,2026-03-31,S100YDI1
1814,1818,4,9017,新潟交通株式会社,陸運業,上場,48.4,15.6,4400547.0,4057965,0.9222,551.0,1174.0,0.4693,,3926361,運輸業,tag,2026-03-31,S100YI97
1815,1820,5,2376,株式会社　サイネックス,サービス業,上場,41.0,12.0,4386192.0,4054095,0.9243,675.0,778.0,0.8676,,3836490,サービス業,tag,2026-03-31,S100YICX
1816,1777,-39,5343,ニッコー株式会社,ガラス・土石製品,上場,46.4,19.7,4702000.0,4051803,0.8617,570.0,571.0,0.9982,,4150519,製造業,tag,2026-03-31,S100YDSD
1817,1755,-62,3059,ヒラキ株式会社,小売業,上場,46.5,17.0,4850000.0,4043449,0.8337,230.0,234.0,0.9829,,4284660,卸売業・小売業,tag,2026-03-31,S100YJ9F
1818,1810,-8,7118,株式会社伸和ホールディングス,小売業,上場,40.9,5.8,4452000.0,4038580,0.9071,137.0,137.0,1.0,,3898981,卸売業・小売業,tag,2026-03-31,S100YK6C
1819,1815,-4,2425,株式会社ケアサービス,サービス業,上場,41.9,8.0,4413060.0,4028016,0.9127,1024.0,,,,3826405,サービス業,tag,2026-03-31,S100YIQF
1820,1809,-11,2911,旭松食品株式会社,食料品,上場,42.1,18.2,4468000.0,4021719,0.9001,232.0,257.0,0.9027,,3869134,製造業,tag,2026-03-31,S100YI4Q
1821,1782,-39,5928,アルメタックス株式会社,金属製品,上場,47.1,19.6,4683444.0,4007894,0.8558,331.0,,,,4155674,製造業,tag,2026-03-31,S100YF9N
1822,1792,-30,2218,日糧製パン株式会社,食料品,上場,44.9,15.2,4572000.0,3999291,0.8747,636.0,,,,3983255,製造業,tag,2026-03-31,S100YHEK
1823,1819,-4,6181,タメニー株式会社,サービス業,上場,42.4,7.8,4394567.0,3996796,0.9095,279.0,,,,3800100,サービス業,tag,2026-03-31,S100YHBC
1824,1728,-96,9849,株式会社共同紙販ホールディングス,卸売業,上場,51.7,24.1,4973463.0,3994901,0.8032,124.0,137.0,0.9051,,4504208,卸売業・小売業,tag,2026-03-31,S100YM2W
1825,1785,-40,7021,株式会社ニッチツ,機械,上場,47.2,16.0,4657201.0,3981429,0.8549,225.0,268.0,0.8396,,4134978,製造業,tag,2026-03-31,S100Y8BD
1826,1829,3,5252,日本ナレッジ株式会社,情報・通信業,上場,36.9,6.0,4237000.0,3976167,0.9384,462.0,491.0,0.9409,,4031835,情報通信業,tag,2026-03-31,S100YJNJ
1827,1799,-28,7823,株式会社アートネイチャー,その他製品,上場,45.2,12.3,4553307.0,3970943,0.8721,2321.0,3851.0,0.6027,,3977005,製造業,tag,2026-03-31,S100YCH9
1828,1847,19,8835,太平洋興発株式会社,卸売業,上場,60.6,9.5,3964000.0,3951233,0.9968,225.0,668.0,0.3368,,3875630,卸売業・小売業,tag,2026-03-31,S100YL7T
1829,1842,13,3010,ポラリス・ホールディングス株式会社,サービス業,上場,37.8,2.6,4077000.0,3945633,0.9678,470.0,1196.0,0.393,,3793942,サービス業,tag,2026-03-31,S100YITQ
1830,1814,-16,7851,カワセコンピュータサプライ株式会社,その他製品,上場,43.4,12.8,4415000.0,3921189,0.8882,102.0,,,,3814733,製造業,tag,2026-03-31,S100YMBT
1831,1801,-30,9780,株式会社ハリマビステム,サービス業,上場,49.7,9.6,4531559.0,3898755,0.8604,1404.0,1792.0,0.7835,,4051389,サービス業,tag,2026-03-31,S100Y7GN
1832,1846,14,3851,株式会社日本一ソフトウェア,情報・通信業,上場,35.7,8.3,3971810.0,3878084,0.9764,110.0,182.0,0.6044,,3898673,情報通信業,tag,2026-03-31,S100YLU7
1833,1834,1,3190,株式会社ホットマン,小売業,上場,39.1,11.8,4148000.0,3871877,0.9334,903.0,,,,3747671,卸売業・小売業,tag,2026-03-31,S100YEJ9
1834,1835,1,9466,株式会社アイドママーケティングコミュニケーション,情報・通信業,上場,37.3,9.8,4144000.0,3855199,0.9303,172.0,185.0,0.9297,,3903891,情報通信業,tag,2026-03-31,S100YEVM
1835,1850,15,7374,株式会社コンフィデンス・インターワークス,サービス業,上場,35.2,3.8,3851000.0,3842877,0.9979,980.0,1275.0,0.7686,,3830470,サービス業,tag,2026-03-31,S100YKQ9
1836,1848,12,,株式会社熊本ホテルキャッスル,サービス業,非上場,38.2,14.1,3962000.0,3811917,0.9621,141.0,,,,3652036,サービス業,textblock,2026-03-31,S100YHML
1837,1826,-11,3096,株式会社オーシャンシステム,小売業,上場,42.4,9.6,4282301.0,3795394,0.8863,947.0,1029.0,0.9203,,3703021,卸売業・小売業,tag,2026-03-31,S100YKNJ
1838,1836,-2,2694,株式会社焼肉坂井ホールディングス,小売業,上場,40.4,10.3,4139311.0,3784541,0.9143,519.0,719.0,0.7218,,3651113,卸売業・小売業,tag,2026-03-31,S100YGJS
1839,1866,27,6574,株式会社コンヴァノ,サービス業,上場,27.4,2.0,3352000.0,3783666,1.1288,479.0,541.0,0.8854,,4809881,サービス業,tag,2026-03-31,S100YN95
1840,1832,-8,7062,株式会社フレアス,サービス業,上場,44.4,5.7,4200000.0,3778404,0.8996,728.0,761.0,0.9566,,3645534,サービス業,tag,2026-03-31,S100YLVZ
1841,1849,8,7562,株式会社安楽亭,小売業,上場,36.9,6.9,3903143.0,3777238,0.9677,225.0,551.0,0.4083,,3714144,卸売業・小売業,tag,2026-03-31,S100YEJV
1842,1837,-5,6776,天昇電気工業株式会社,化学,上場,40.2,11.4,4110000.0,3776529,0.9189,385.0,468.0,0.8226,,3636933,製造業,tag,2026-03-31,S100YIYI
1843,1827,-16,7506,株式会社　ハウス　オブ　ローゼ,小売業,上場,42.4,9.3,4261000.0,3776515,0.8863,752.0,,,,3684601,卸売業・小売業,tag,2026-03-31,S100YHK9
1844,1797,-47,8139,株式会社ナガホリ,卸売業,上場,47.0,14.0,4561000.0,3775188,0.8277,300.0,484.0,0.6198,,4044365,卸売業・小売業,tag,2026-03-31,S100YJAK
1845,1824,-21,4664,株式会社アール・エス・シー,サービス業,上場,48.0,14.6,4298808.0,3770096,0.877,269.0,418.0,0.6435,,3831280,サービス業,tag,2026-03-31,S100YIKA
1846,1830,-16,7872,エステールホールディングス株式会社,その他製品,上場,44.7,11.4,4237000.0,3713735,0.8765,188.0,2875.0,0.0654,本社のみ,3685574,製造業,tag,2026-03-31,S100YLKC
1847,1854,7,4705,株式会社クリップコーポレーション,サービス業,上場,37.0,7.7,3782176.0,3703880,0.9793,113.0,200.0,0.565,,3589939,サービス業,tag,2026-03-31,S100YDSM
1848,1843,-5,3032,株式会社ゴルフ・ドゥ,小売業,上場,40.0,8.2,4012000.0,3691431,0.9201,117.0,122.0,0.959,,3562323,卸売業・小売業,tag,2026-03-31,S100YHOE
1849,1831,-18,4925,株式会社ハーバー研究所,化学,上場,44.8,11.7,4214454.0,3690249,0.8756,370.0,523.0,0.7075,,3668810,製造業,tag,2026-03-31,S100YA2L
1850,1838,-12,9220,エフビー介護サービス株式会社,サービス業,上場,45.4,6.6,4107000.0,3674808,0.8948,923.0,993.0,0.9295,,3593499,サービス業,tag,2026-03-31,S100YK1M
1851,1853,2,7087,株式会社ウイルテック,サービス業,上場,39.2,5.5,3793420.0,3597137,0.9483,2991.0,4744.0,0.6305,,3420190,サービス業,tag,2026-03-31,S100YHRI
1852,1825,-27,7477,ムラキ株式会社,卸売業,上場,46.7,15.08,4291000.0,3567084,0.8313,128.0,137.0,0.9343,,3796765,卸売業・小売業,tag,2026-03-31,S100YCAP
1853,1844,-9,7441,株式会社Ｍｉｓｕｍｉ,卸売業,上場,42.4,15.5,4000000.0,3545192,0.8863,507.0,662.0,0.7659,,3458908,卸売業・小売業,tag,2026-03-31,S100YHK6
1854,1833,-21,9854,愛眼株式会社,小売業,上場,46.0,21.0,4191128.0,3519619,0.8398,659.0,666.0,0.9895,,3686868,卸売業・小売業,tag,2026-03-31,S100YJUD
1855,1857,2,3370,株式会社フジタコーポレーション,小売業,上場,39.7,9.6,3742278.0,3459736,0.9245,121.0,126.0,0.9603,,3340960,卸売業・小売業,tag,2026-03-31,S100YIJ4
1856,1851,-5,2137,株式会社光ハイツ・ヴェラス,サービス業,上場,58.5,7.3,3811639.0,3436242,0.9015,259.0,,,,3726665,サービス業,tag,2026-03-31,S100YIGV
1857,1858,1,,福井鉄道株式会社,陸運業,非上場,55.4,13.0,3683987.0,3413441,0.9266,167.0,268.0,0.6231,,3601859,運輸業,textblock,2026-03-31,S100YLJZ
1858,1856,-2,6982,株式会社リード,輸送用機器,上場,43.6,18.1,3771000.0,3342385,0.8863,172.0,,,,3260015,製造業,tag,2026-03-31,S100YGCM
1859,1862,3,9408,株式会社ＢＳＮメディアホールディングス,情報・通信業,上場,37.6,8.3,3610207.0,3340396,0.9253,426.0,1078.0,0.3952,,3375931,情報通信業,textblock,2026-03-31,S100YHOV
1860,1845,-15,9791,株式会社ビケンテクノ,サービス業,上場,52.1,9.6,3980637.0,3338857,0.8388,2025.0,2427.0,0.8344,,3625670,サービス業,tag,2026-03-31,S100YJP6
1861,1861,0,,島原鉄道株式会社,陸運業,非上場,46.7,17.5,3619414.0,3332773,0.9208,201.0,,,,3202532,運輸業,textblock,2026-03-31,S100YFI5
1862,1865,3,9904,株式会社ベリテ,小売業,上場,38.27,6.91,3432608.0,3247512,0.9461,505.0,,,,3158904,卸売業・小売業,tag,2026-03-31,S100YGMS
1863,1863,0,150A,株式会社ＪＳＨ,サービス業,上場,41.6,2.61,3488000.0,3196970,0.9166,572.0,579.0,0.9879,,3031490,サービス業,tag,2026-03-31,S100YFUO
1864,1852,-12,7571,株式会社ヤマノホールディングス,小売業,上場,48.1,11.7,3805000.0,3127145,0.8219,357.0,566.0,0.6307,,3392278,卸売業・小売業,tag,2026-03-31,S100YJEK
